quartier,superficie,nombre_de_chambres,douches_wc,type_d_acces,meublé,état_général,loyer_mensuel,confortable,espace
1.7234466369371098,0.612640818444799,0.2989740371007743,0.5516772843673704,-1.2814232144554956,-0.7608859102526823,-0.21417646843905974,-0.07822525318973741,-0.49999999999999994,0.3622173752852472
0.10771541480856933,0.8817363463122071,0.2989740371007743,0.5516772843673704,0.9799118698777319,-0.7608859102526823,1.0708823421952982,0.5121540161667714,-0.49999999999999994,0.6354789871787598
0.30968181757463686,-0.7328368208922413,-0.8221786020271296,0.5516772843673704,-0.1507556722888818,1.314257481345542,1.0708823421952982,-1.0228320841601515,1.9999999999999998,-0.18430584850177803
1.117547428638907,1.4199274020470234,0.2989740371007743,0.5516772843673704,0.9799118698777319,-0.7608859102526823,1.0708823421952982,0.954938468184153,-0.49999999999999994,1.182002210965785
0.10771541480856933,1.9581184577818396,0.2989740371007743,0.5516772843673704,0.9799118698777319,-0.7608859102526823,1.0708823421952982,0.6597488335058986,-0.49999999999999994,1.7285254347528103
0.7136146231067719,1.1508318741796153,1.4201266762286782,0.5516772843673704,0.9799118698777319,-0.7608859102526823,1.0708823421952982,0.216964381488517,-0.49999999999999994,-0.0023136149806987105
0.7136146231067719,0.612640818444799,-0.8221786020271296,0.5516772843673704,0.9799118698777319,-0.7608859102526823,1.0708823421952982,-0.07822525318973741,-0.49999999999999994,2.5483102704333485
1.3195138314049746,-1.1364801126933535,-0.8221786020271296,-1.8126539343499317,-1.2814232144554956,-0.7608859102526823,-1.4992352790734178,-1.1113889745636278,-0.49999999999999994,-1.0040906841823158
1.3195138314049746,-0.1946457651574252,1.4201266762286782,0.5516772843673704,-0.1507556722888818,-0.7608859102526823,-0.21417646843905974,0.8073436508450258,-0.49999999999999994,-0.9128213058098826
1.3195138314049746,-1.0019323487596494,-0.8221786020271296,-1.8126539343499317,-1.2814232144554956,-0.7608859102526823,-0.21417646843905974,-0.8161993398853734,-0.49999999999999994,-0.7308290722888033
